ID	GROUP	SESSION	DATE	TIME	TRIAL_BLK	BLK_NO	DISTRIBUTION	AMP	LOGICAL_AMP	PHY_BOUND	DISTANCE	TRUE_CAT	SUB RESPONSE	FEEDBACK	RT	CORRECT_B	CORRECT_S	pDISTRIBUTION	pAMP	pphyBOUND	pDISTANCE	pTRUE_CAT	pSUB RESPONSE	pFEEDBACK	pRT	TOTAL_BLK	TOTAL_TRIAL_INBLK	TRIAL_SSE
1	0	1	20260611	155835	31	4	2	56.8677	-0.2088	60	3.1323	0	0	1	2.3181727	26	129	2	61.4605	60	1.4605	1	0	0	0.6657505	13	42	157
1	0	1	20260611	155839	32	4	2	57.287	-0.1809	60	2.713	0	0	1	0.5994856	27	130	2	56.8677	60	3.1323	0	0	1	2.3181727	13	42	158
1	0	1	20260611	155841	33	4	2	66.4124	0.4275	60	6.4124	1	1	1	1.0830516	28	131	2	57.287	60	2.713	0	0	1	0.5994856	13	42	159
1	0	1	20260611	155844	34	4	2	63.9936	0.2662	60	3.9936	1	1	1	1.198409	29	132	2	66.4124	60	6.4124	1	1	1	1.0830516	13	42	160
1	0	1	20260611	155847	35	4	2	61.5717	0.1048	60	1.5717	1	0	0	1.2505109	29	132	2	63.9936	60	3.9936	1	1	1	1.198409	13	42	161
1	0	1	20260611	155850	36	4	2	54.7998	-0.3467	60	5.2002	0	0	1	0.8651584	30	133	2	61.5717	60	1.5717	1	0	0	1.2505109	13	42	162
1	0	1	20260611	155852	37	4	2	62.6016	0.1734	60	2.6016	1	0	0	0.9176229	30	133	2	54.7998	60	5.2002	0	0	1	0.8651584	13	42	163
1	0	1	20260611	155855	38	4	2	63.6717	0.2448	60	3.6717	1	0	0	0.9842041	30	133	2	62.6016	60	2.6016	1	0	0	0.9176229	13	42	164
1	0	1	20260611	155857	39	4	2	64.8203	0.3214	60	4.8203	1	1	1	0.6666229	31	134	2	63.6717	60	3.6717	1	0	0	0.9842041	13	42	165
1	0	1	20260611	155900	40	4	2	47.3424	-0.8438	60	12.6576	0	0	1	0.6146286	32	135	2	64.8203	60	4.8203	1	1	1	0.6666229	13	42	166
1	0	1	20260611	155902	41	4	2	52.1526	-0.5232	60	7.8474	0	0	1	0.7968703	33	136	2	47.3424	60	12.6576	0	0	1	0.6146286	13	42	167
1	0	1	20260611	155905	42	4	2	59.9066	-0.0062	60	0.0934	0	1	0	0.984447	33	136	2	52.1526	60	7.8474	0	0	1	0.7968703	13	42	168
1	0	1	20260611	155908	1	5	2	51.6314	-0.5579	60	8.3686	0	0	1	0.6317543	1	137	2	59.9066	60	0.0934	0	1	0	0.984447	13	52	169
1	0	1	20260611	155910	2	5	2	51.167	-0.5889	60	8.833	0	0	1	1.085686	2	138	2	51.6314	60	8.3686	0	0	1	0.6317543	13	52	170
1	0	1	20260611	155912	3	5	2	62.7257	0.1817	60	2.7257	1	1	1	0.6486772	3	139	2	51.167	60	8.833	0	0	1	1.085686	13	52	171
1	0	1	20260611	155915	4	5	2	69.4822	0.6321	60	9.4822	1	0	0	1.8337325	3	139	2	62.7257	60	2.7257	1	1	1	0.6486772	13	52	172
1	0	1	20260611	155918	5	5	2	52.1319	-0.5245	60	7.8681	0	0	1	0.9999863	4	140	2	69.4822	60	9.4822	1	0	0	1.8337325	13	52	173
1	0	1	20260611	155921	6	5	2	59.9551	-0.003	60	0.0449	0	0	1	0.6999954	5	141	2	52.1319	60	7.8681	0	0	1	0.9999863	13	52	174
1	0	1	20260611	155923	7	5	2	54.3731	-0.3751	60	5.6269	0	0	1	0.5647717	6	142	2	59.9551	60	0.0449	0	0	1	0.6999954	13	52	175
1	0	1	20260611	155925	8	5	2	62.4909	0.1661	60	2.4909	1	1	1	0.7170581	7	143	2	54.3731	60	5.6269	0	0	1	0.5647717	13	52	176
1	0	1	20260611	155927	9	5	2	65.1074	0.3405	60	5.1074	1	0	0	1.3342194	7	143	2	62.4909	60	2.4909	1	1	1	0.7170581	13	52	177
1	0	1	20260611	155930	10	5	2	60.1433	0.0096	60	0.1433	1	0	0	0.6164235	7	143	2	65.1074	60	5.1074	1	0	0	1.3342194	13	52	178
1	0	1	20260611	155932	11	5	2	48.6092	-0.7594	60	11.3908	0	0	1	1.3334633	8	144	2	60.1433	60	0.1433	1	0	0	0.6164235	13	52	179
1	0	1	20260611	155935	12	5	2	63.1727	0.2115	60	3.1727	1	1	1	0.7650568	9	145	2	48.6092	60	11.3908	0	0	1	1.3334633	13	52	180
1	0	1	20260611	155938	13	5	2	66.9273	0.4618	60	6.9273	1	1	1	1.9691045	10	146	2	63.1727	60	3.1727	1	1	1	0.7650568	13	52	181
1	0	1	20260611	155941	14	5	2	49.1254	-0.725	60	10.8746	0	0	1	0.7496907	11	147	2	66.9273	60	6.9273	1	1	1	1.9691045	13	52	182
1	0	1	20260611	155944	15	5	2	56.6736	-0.2218	60	3.3264	0	0	1	0.5992014	12	148	2	49.1254	60	10.8746	0	0	1	0.7496907	13	52	183
1	0	1	20260611	155946	16	5	2	67.5189	0.5013	60	7.5189	1	0	0	1.3659224	12	148	2	56.6736	60	3.3264	0	0	1	0.5992014	13	52	184
1	0	1	20260611	155949	17	5	2	65.9777	0.3985	60	5.9777	1	1	1	1.4193102	13	149	2	67.5189	60	7.5189	1	0	0	1.3659224	13	52	185
1	0	1	20260611	155952	18	5	2	54.7592	-0.3494	60	5.2408	0	1	0	0.7481878	13	149	2	65.9777	60	5.9777	1	1	1	1.4193102	13	52	186
1	0	1	20260611	155955	19	5	2	68.6259	0.5751	60	8.6259	1	0	0	0.700228	13	149	2	54.7592	60	5.2408	0	1	0	0.7481878	13	52	187
1	0	1	20260611	155957	20	5	2	56.0691	-0.2621	60	3.9309	0	0	1	0.7994906	14	150	2	68.6259	60	8.6259	1	0	0	0.700228	13	52	188
1	0	1	20260611	155959	21	5	2	66.867	0.4578	60	6.867	1	1	1	0.6665087	15	151	2	56.0691	60	3.9309	0	0	1	0.7994906	13	52	189
1	0	1	20260611	160002	22	5	2	61.7903	0.1194	60	1.7903	1	0	0	0.6995568	15	151	2	66.867	60	6.867	1	1	1	0.6665087	13	52	190
1	0	1	20260611	160004	23	5	2	50.795	-0.6137	60	9.205	0	0	1	0.9138999	16	152	2	61.7903	60	1.7903	1	0	0	0.6995568	13	52	191
1	0	1	20260611	160007	24	5	2	47.8678	-0.8088	60	12.1322	0	1	0	0.7340971	16	152	2	50.795	60	9.205	0	0	1	0.9138999	13	52	192
1	0	1	20260611	160009	25	5	2	56.4288	-0.2381	60	3.5712	0	1	0	1.0999271	16	152	2	47.8678	60	12.1322	0	1	0	0.7340971	13	52	193
1	0	1	20260611	160012	26	5	2	67.0663	0.4711	60	7.0663	1	1	1	0.6331145	17	153	2	56.4288	60	3.5712	0	1	0	1.0999271	13	52	194
1	0	1	20260611	160014	27	5	2	64.1128	0.2742	60	4.1128	1	1	1	0.8021061	18	154	2	67.0663	60	7.0663	1	1	1	0.6331145	13	52	195
1	0	1	20260611	160016	28	5	2	62.8429	0.1895	60	2.8429	1	1	1	0.6325873	19	155	2	64.1128	60	4.1128	1	1	1	0.8021061	13	52	196
1	0	1	20260611	160019	29	5	2	68.1333	0.5422	60	8.1333	1	1	1	0.4652893	20	156	2	62.8429	60	2.8429	1	1	1	0.6325873	13	52	197
1	0	1	20260611	160021	30	5	2	60.9948	0.0663	60	0.9948	1	1	1	1.2497878	21	157	2	68.1333	60	8.1333	1	1	1	0.4652893	13	52	198
1	0	1	20260611	160024	31	5	2	60.9501	0.0633	60	0.9501	1	1	1	0.6354898	22	158	2	60.9948	60	0.9948	1	1	1	1.2497878	13	52	199
1	0	1	20260611	160026	32	5	2	54.5811	-0.3613	60	5.4189	0	0	1	0.6659763	23	159	2	60.9501	60	0.9501	1	1	1	0.6354898	13	52	200
1	0	1	20260611	160029	33	5	2	67.9632	0.5309	60	7.9632	1	1	1	0.6811343	24	160	2	54.5811	60	5.4189	0	0	1	0.6659763	13	52	201
1	0	1	20260611	160031	34	5	2	65.5701	0.3713	60	5.5701	1	1	1	0.7167147	25	161	2	67.9632	60	7.9632	1	1	1	0.6811343	13	52	202
1	0	1	20260611	160033	35	5	2	45.8366	-0.9442	60	14.1634	0	0	1	0.6000561	26	162	2	65.5701	60	5.5701	1	1	1	0.7167147	13	52	203
1	0	1	20260611	160036	36	5	2	56.4708	-0.2353	60	3.5292	0	0	1	1.9014827	27	163	2	45.8366	60	14.1634	0	0	1	0.6000561	13	52	204
1	0	1	20260611	160040	37	5	2	49.417	-0.7055	60	10.583	0	0	1	0.8504505	28	164	2	56.4708	60	3.5292	0	0	1	1.9014827	13	52	205
1	0	1	20260611	160042	38	5	2	58.2246	-0.1184	60	1.7754	0	1	0	0.5486992	28	164	2	49.417	60	10.583	0	0	1	0.8504505	13	52	206
1	0	1	20260611	160044	39	5	2	49.1491	-0.7234	60	10.8509	0	0	1	0.4988464	29	165	2	58.2246	60	1.7754	0	1	0	0.5486992	13	52	207
1	0	1	20260611	160046	40	5	2	56.6756	-0.2216	60	3.3244	0	1	0	0.5492172	29	165	2	49.1491	60	10.8509	0	0	1	0.4988464	13	52	208
1	0	1	20260611	160049	41	5	2	58.326	-0.1116	60	1.674	0	0	1	0.5163028	30	166	2	56.6756	60	3.3244	0	1	0	0.5492172	13	52	209
1	0	1	20260611	160051	42	5	2	69.3922	0.6261	60	9.3922	1	1	1	0.8652932	31	167	2	58.326	60	1.674	0	0	1	0.5163028	13	52	210
1	0	1	20260611	160054	43	5	2	57.5982	-0.1601	60	2.4018	0	0	1	0.2834617	32	168	2	69.3922	60	9.3922	1	1	1	0.8652932	13	52	211
1	0	1	20260611	160055	44	5	2	73.4509	0.8967	60	13.4509	1	1	1	0.4825378	33	169	2	57.5982	60	2.4018	0	0	1	0.2834617	13	52	212
1	0	1	20260611	160058	45	5	2	68.2894	0.5526	60	8.2894	1	0	0	0.4823029	33	169	2	73.4509	60	13.4509	1	1	1	0.4825378	13	52	213
1	0	1	20260611	160100	46	5	2	56.9748	-0.2017	60	3.0252	0	1	0	0.4491064	33	169	2	68.2894	60	8.2894	1	0	0	0.4823029	13	52	214
1	0	1	20260611	160102	47	5	2	59.6734	-0.0218	60	0.3266	0	0	1	0.415132	34	170	2	56.9748	60	3.0252	0	1	0	0.4491064	13	52	215
1	0	1	20260611	160104	48	5	2	59.8505	-0.01	60	0.1495	0	1	0	0.5010285	34	170	2	59.6734	60	0.3266	0	0	1	0.415132	13	52	216
1	0	1	20260611	160106	49	5	2	47.4001	-0.84	60	12.5999	0	0	1	0.7646295	35	171	2	59.8505	60	0.1495	0	1	0	0.5010285	13	52	217
1	0	1	20260611	160108	50	5	2	50.3643	-0.6424	60	9.6357	0	1	0	1.1020751	35	171	2	47.4001	60	12.5999	0	0	1	0.7646295	13	52	218
1	0	1	20260611	160111	51	5	2	56.2872	-0.2475	60	3.7128	0	1	0	0.5986744	35	171	2	50.3643	60	9.6357	0	1	0	1.1020751	13	52	219
1	0	1	20260611	160113	52	5	2	46.4768	-0.9015	60	13.5232	0	1	0	0.7322192	35	171	2	56.2872	60	3.7128	0	1	0	0.5986744	13	52	220
1	0	1	20260611	160116	1	6	2	69.2023	0.6135	60	9.2023	1	0	0	0.5992375	0	171	2	46.4768	60	13.5232	0	1	0	0.7322192	13	46	221
1	0	1	20260611	160118	2	6	2	53.2159	-0.4523	60	6.7841	0	0	1	0.9834823	1	172	2	69.2023	60	9.2023	1	0	0	0.5992375	13	46	222
1	0	1	20260611	160121	3	6	2	63.3251	0.2217	60	3.3251	1	0	0	0.6491932	1	172	2	53.2159	60	6.7841	0	0	1	0.9834823	13	46	223
1	0	1	20260611	160123	4	6	2	62.8579	0.1905	60	2.8579	1	1	1	0.7819411	2	173	2	63.3251	60	3.3251	1	0	0	0.6491932	13	46	224
1	0	1	20260611	160125	5	6	2	69.3926	0.6262	60	9.3926	1	1	1	1.0176954	3	174	2	62.8579	60	2.8579	1	1	1	0.7819411	13	46	225
1	0	1	20260611	160128	6	6	2	62.2739	0.1516	60	2.2739	1	0	0	0.6652226	3	174	2	69.3926	60	9.3926	1	1	1	1.0176954	13	46	226
1	0	1	20260611	160131	7	6	2	46.3702	-0.9087	60	13.6298	0	0	1	0.599228	4	175	2	62.2739	60	2.2739	1	0	0	0.6652226	13	46	227
1	0	1	20260611	160133	8	6	2	48.2385	-0.7841	60	11.7615	0	0	1	0.5670296	5	176	2	46.3702	60	13.6298	0	0	1	0.599228	13	46	228
1	0	1	20260611	160135	9	6	2	50.5216	-0.6319	60	9.4784	0	0	1	0.5995676	6	177	2	48.2385	60	11.7615	0	0	1	0.5670296	13	46	229
1	0	1	20260611	160137	10	6	2	48.9883	-0.7341	60	11.0117	0	0	1	0.6514656	7	178	2	50.5216	60	9.4784	0	0	1	0.5995676	13	46	230
1	0	1	20260611	160139	11	6	2	51.1146	-0.5924	60	8.8854	0	0	1	0.6649645	8	179	2	48.9883	60	11.0117	0	0	1	0.6514656	13	46	231
1	0	1	20260611	160142	12	6	2	72.3874	0.8258	60	12.3874	1	1	1	0.9991873	9	180	2	51.1146	60	8.8854	0	0	1	0.6649645	13	46	232
1	0	1	20260611	160144	13	6	2	56.3638	-0.2424	60	3.6362	0	0	1	0.6500384	10	181	2	72.3874	60	12.3874	1	1	1	0.9991873	13	46	233
1	0	1	20260611	160147	14	6	2	66.342	0.4228	60	6.342	1	0	0	0.782049	10	181	2	56.3638	60	3.6362	0	0	1	0.6500384	13	46	234
1	0	1	20260611	160149	15	6	2	53.4115	-0.4392	60	6.5885	0	1	0	0.6678993	10	181	2	66.342	60	6.342	1	0	0	0.782049	13	46	235
1	0	1	20260611	160151	16	6	2	58.6653	-0.089	60	1.3347	0	0	1	0.5818699	11	182	2	53.4115	60	6.5885	0	1	0	0.6678993	13	46	236
1	0	1	20260611	160153	17	6	2	55.3451	-0.3103	60	4.6549	0	0	1	0.6669452	12	183	2	58.6653	60	1.3347	0	0	1	0.5818699	13	46	237
1	0	1	20260611	160156	18	6	2	59.512	-0.0325	60	0.488	0	1	0	0.650724	12	183	2	55.3451	60	4.6549	0	0	1	0.6669452	13	46	238
1	0	1	20260611	160158	19	6	2	73.3593	0.8906	60	13.3593	1	1	1	0.6994366	13	184	2	59.512	60	0.488	0	1	0	0.650724	13	46	239
1	0	1	20260611	160200	20	6	2	54.0465	-0.3969	60	5.9535	0	0	1	1.0673652	14	185	2	73.3593	60	13.3593	1	1	1	0.6994366	13	46	240
1	0	1	20260611	160203	21	6	2	61.2272	0.0818	60	1.2272	1	1	1	0.6994124	15	186	2	54.0465	60	5.9535	0	0	1	1.0673652	13	46	241
1	0	1	20260611	160205	22	6	2	64.4412	0.2961	60	4.4412	1	1	1	0.7824224	16	187	2	61.2272	60	1.2272	1	1	1	0.6994124	13	46	242
1	0	1	20260611	160207	23	6	2	58.6978	-0.0868	60	1.3022	0	1	0	1.0171666	16	187	2	64.4412	60	4.4412	1	1	1	0.7824224	13	46	243
1	0	1	20260611	160210	24	6	2	47.433	-0.8378	60	12.567	0	0	1	0.5342322	17	188	2	58.6978	60	1.3022	0	1	0	1.0171666	13	46	244
1	0	1	20260611	160212	25	6	2	66.8254	0.455	60	6.8254	1	1	1	0.6489492	18	189	2	47.433	60	12.567	0	0	1	0.5342322	13	46	245
1	0	1	20260611	160214	26	6	2	47.4953	-0.8336	60	12.5047	0	1	0	1.2184097	18	189	2	66.8254	60	6.8254	1	1	1	0.6489492	13	46	246
1	0	1	20260611	160217	27	6	2	48.0724	-0.7952	60	11.9276	0	0	1	0.6990336	19	190	2	47.4953	60	12.5047	0	1	0	1.2184097	13	46	247
1	0	1	20260611	160219	28	6	2	63.9392	0.2626	60	3.9392	1	1	1	0.6488435	20	191	2	48.0724	60	11.9276	0	0	1	0.6990336	13	46	248
1	0	1	20260611	160222	29	6	2	62.6155	0.1744	60	2.6155	1	1	1	0.7853054	21	192	2	63.9392	60	3.9392	1	1	1	0.6488435	13	46	249
1	0	1	20260611	160224	30	6	2	58.056	-0.1296	60	1.944	0	0	1	0.7336703	22	193	2	62.6155	60	2.6155	1	1	1	0.7853054	13	46	250
1	0	1	20260611	160226	31	6	2	54.5109	-0.3659	60	5.4891	0	0	1	0.6484132	23	194	2	58.056	60	1.944	0	0	1	0.7336703	13	46	251
1	0	1	20260611	160229	32	6	2	71.7961	0.7864	60	11.7961	1	1	1	0.6345278	24	195	2	54.5109	60	5.4891	0	0	1	0.6484132	13	46	252
1	0	1	20260611	160231	33	6	2	47.9865	-0.8009	60	12.0135	0	0	1	0.6985648	25	196	2	71.7961	60	11.7961	1	1	1	0.6345278	13	46	253
1	0	1	20260611	160233	34	6	2	64.3328	0.2889	60	4.3328	1	1	1	0.6334387	26	197	2	47.9865	60	12.0135	0	0	1	0.6985648	13	46	254
1	0	1	20260611	160236	35	6	2	47.1284	-0.8581	60	12.8716	0	0	1	0.7471785	27	198	2	64.3328	60	4.3328	1	1	1	0.6334387	13	46	255
1	0	1	20260611	160238	36	6	2	57.4371	-0.1709	60	2.5629	0	0	1	0.6002516	28	199	2	47.1284	60	12.8716	0	0	1	0.7471785	13	46	256
1	0	1	20260611	160240	37	6	2	68.4154	0.561	60	8.4154	1	1	1	0.5841113	29	200	2	57.4371	60	2.5629	0	0	1	0.6002516	13	46	257
1	0	1	20260611	160243	38	6	2	62.8458	0.1897	60	2.8458	1	0	0	0.6846096	29	200	2	68.4154	60	8.4154	1	1	1	0.5841113	13	46	258
1	0	1	20260611	160245	39	6	2	67.207	0.4805	60	7.207	1	1	1	0.5172006	30	201	2	62.8458	60	2.8458	1	0	0	0.6846096	13	46	259
1	0	1	20260611	160247	40	6	2	69.0919	0.6061	60	9.0919	1	1	1	0.8179784	31	202	2	67.207	60	7.207	1	1	1	0.5172006	13	46	260
1	0	1	20260611	160250	41	6	2	60.49	0.0327	60	0.49	1	0	0	0.9331015	31	202	2	69.0919	60	9.0919	1	1	1	0.8179784	13	46	261
1	0	1	20260611	160252	42	6	2	54.159	-0.3894	60	5.841	0	1	0	0.8646849	31	202	2	60.49	60	0.49	1	0	0	0.9331015	13	46	262
1	0	1	20260611	160255	43	6	2	66.9118	0.4608	60	6.9118	1	0	0	1.0344666	31	202	2	54.159	60	5.841	0	1	0	0.8646849	13	46	263
1	0	1	20260611	160257	44	6	2	46.746	-0.8836	60	13.254	0	0	1	0.6811603	32	203	2	66.9118	60	6.9118	1	0	0	1.0344666	13	46	264
1	0	1	20260611	160300	45	6	2	56.4603	-0.236	60	3.5397	0	0	1	1.5490241	33	204	2	46.746	60	13.254	0	0	1	0.6811603	13	46	265
1	0	1	20260611	160303	46	6	2	58.5357	-0.0976	60	1.4643	0	0	1	1.2811934	34	205	2	56.4603	60	3.5397	0	0	1	1.5490241	13	46	266
1	0	1	20260611	160306	1	7	2	61.4282	0.0952	60	1.4282	1	1	1	0.6165723	1	206	2	58.5357	60	1.4643	0	0	1	1.2811934	13	59	267
1	0	1	20260611	160308	2	7	2	47.7212	-0.8186	60	12.2788	0	0	1	0.8678124	2	207	2	61.4282	60	1.4282	1	1	1	0.6165723	13	59	268
1	0	1	20260611	160311	3	7	2	58.9004	-0.0733	60	1.0996	0	0	1	0.6835317	3	208	2	47.7212	60	12.2788	0	0	1	0.8678124	13	59	269
1	0	1	20260611	160314	4	7	2	55.048	-0.3301	60	4.952	0	0	1	0.6824924	4	209	2	58.9004	60	1.0996	0	0	1	0.6835317	13	59	270
1	0	1	20260611	160316	5	7	2	68.3707	0.558	60	8.3707	1	0	0	0.8663815	4	209	2	55.048	60	4.952	0	0	1	0.6824924	13	59	271
1	0	1	20260611	160319	6	7	2	62.9097	0.194	60	2.9097	1	1	1	0.7519726	5	210	2	68.3707	60	8.3707	1	0	0	0.8663815	13	59	272
1	0	1	20260611	160321	7	7	2	70.8148	0.721	60	10.8148	1	1	1	0.6526508	6	211	2	62.9097	60	2.9097	1	1	1	0.7519726	13	59	273
1	0	1	20260611	160323	8	7	2	58.2459	-0.1169	60	1.7541	0	1	0	0.699354	6	211	2	70.8148	60	10.8148	1	1	1	0.6526508	13	59	274
1	0	1	20260611	160326	9	7	2	66.7132	0.4475	60	6.7132	1	0	0	0.5648778	6	211	2	58.2459	60	1.7541	0	1	0	0.699354	13	59	275
1	0	1	20260611	160328	10	7	2	67.455	0.497	60	7.455	1	1	1	0.9000417	7	212	2	66.7132	60	6.7132	1	0	0	0.5648778	13	59	276
1	0	1	20260611	160331	11	7	2	69.0706	0.6047	60	9.0706	1	1	1	0.5155489	8	213	2	67.455	60	7.455	1	1	1	0.9000417	13	59	277
1	0	1	20260611	160333	12	7	2	64.7597	0.3173	60	4.7597	1	0	0	0.6827997	8	213	2	69.0706	60	9.0706	1	1	1	0.5155489	13	59	278
1	0	1	20260611	160335	13	7	2	62.3466	0.1564	60	2.3466	1	1	1	0.4842243	9	214	2	64.7597	60	4.7597	1	0	0	0.6827997	13	59	279
1	0	1	20260611	160338	14	7	2	51.6629	-0.5558	60	8.3371	0	1	0	0.5494227	9	214	2	62.3466	60	2.3466	1	1	1	0.4842243	13	59	280
1	0	1	20260611	160340	15	7	2	63.4722	0.2315	60	3.4722	1	0	0	0.6501875	9	214	2	51.6629	60	8.3371	0	1	0	0.5494227	13	59	281
1	0	1	20260611	160342	16	7	2	61.2348	0.0823	60	1.2348	1	0	0	0.2831395	9	214	2	63.4722	60	3.4722	1	0	0	0.6501875	13	59	282
1	0	1	20260611	160344	17	7	2	67.0805	0.472	60	7.0805	1	1	1	1.0667461	10	215	2	61.2348	60	1.2348	1	0	0	0.2831395	13	59	283
1	0	1	20260611	160347	18	7	2	65.0538	0.3369	60	5.0538	1	1	1	0.6006723	11	216	2	67.0805	60	7.0805	1	1	1	1.0667461	13	59	284
1	0	1	20260611	160349	19	7	2	52.0345	-0.531	60	7.9655	0	0	1	0.7160962	12	217	2	65.0538	60	5.0538	1	1	1	0.6006723	13	59	285
1	0	1	20260611	160351	20	7	2	47.5219	-0.8319	60	12.4781	0	0	1	0.7166739	13	218	2	52.0345	60	7.9655	0	0	1	0.7160962	13	59	286
1	0	1	20260611	160354	21	7	2	50.3033	-0.6464	60	9.6967	0	0	1	0.5146419	14	219	2	47.5219	60	12.4781	0	0	1	0.7166739	13	59	287
1	0	1	20260611	160356	22	7	2	63.0892	0.2059	60	3.0892	1	1	1	0.6344998	15	220	2	50.3033	60	9.6967	0	0	1	0.5146419	13	59	288
1	0	1	20260611	160358	23	7	2	70.7435	0.7162	60	10.7435	1	0	0	0.5994311	15	220	2	63.0892	60	3.0892	1	1	1	0.6344998	13	59	289
1	0	1	20260611	160401	24	7	2	47.9794	-0.8014	60	12.0206	0	0	1	0.6823902	16	221	2	70.7435	60	10.7435	1	0	0	0.5994311	13	59	290
1	0	1	20260611	160403	25	7	2	45.2134	-0.9858	60	14.7866	0	0	1	0.914309	17	222	2	47.9794	60	12.0206	0	0	1	0.6823902	13	59	291
1	0	1	20260611	160406	26	7	2	71.23	0.7487	60	11.23	1	1	1	0.651359	18	223	2	45.2134	60	14.7866	0	0	1	0.914309	13	59	292
1	0	1	20260611	160408	27	7	2	55.7796	-0.2814	60	4.2204	0	0	1	0.6827155	19	224	2	71.23	60	11.23	1	1	1	0.651359	13	59	293
1	0	1	20260611	160410	28	7	2	69.7055	0.647	60	9.7055	1	1	1	0.5660516	20	225	2	55.7796	60	4.2204	0	0	1	0.6827155	13	59	294
1	0	1	20260611	160412	29	7	2	65.4154	0.361	60	5.4154	1	0	0	0.5474469	20	225	2	69.7055	60	9.7055	1	1	1	0.5660516	13	59	295
1	0	1	20260611	160414	30	7	2	52.888	-0.4741	60	7.112	0	0	1	0.6650128	21	226	2	65.4154	60	5.4154	1	0	0	0.5474469	13	59	296
1	0	1	20260611	160417	31	7	2	66.0443	0.403	60	6.0443	1	1	1	1.0502569	22	227	2	52.888	60	7.112	0	0	1	0.6650128	13	59	297
1	0	1	20260611	160419	32	7	2	64.1385	0.2759	60	4.1385	1	1	1	0.8999206	23	228	2	66.0443	60	6.0443	1	1	1	1.0502569	13	59	298
1	0	1	20260611	160422	33	7	2	54.0536	-0.3964	60	5.9464	0	0	1	0.5487011	24	229	2	64.1385	60	4.1385	1	1	1	0.8999206	13	59	299
1	0	1	20260611	160424	34	7	2	60.6424	0.0428	60	0.6424	1	0	0	0.8827743	24	229	2	54.0536	60	5.9464	0	0	1	0.5487011	13	59	300
1	0	1	20260611	160427	35	7	2	53.6622	-0.4225	60	6.3378	0	0	1	0.416173	25	230	2	60.6424	60	0.6424	1	0	0	0.8827743	13	59	301
1	0	1	20260611	160429	36	7	2	57.2199	-0.1853	60	2.7801	0	0	1	0.4657955	26	231	2	53.6622	60	6.3378	0	0	1	0.416173	13	59	302
1	0	1	20260611	160431	37	7	2	63.0725	0.2048	60	3.0725	1	1	1	0.6829627	27	232	2	57.2199	60	2.7801	0	0	1	0.4657955	13	59	303
1	0	1	20260611	160434	38	7	2	46.4007	-0.9066	60	13.5993	0	0	1	0.8306477	28	233	2	63.0725	60	3.0725	1	1	1	0.6829627	13	59	304
1	0	1	20260611	160436	39	7	2	57.7577	-0.1495	60	2.2423	0	1	0	0.4485584	28	233	2	46.4007	60	13.5993	0	0	1	0.8306477	13	59	305
1	0	1	20260611	160438	40	7	2	55.622	-0.2919	60	4.378	0	0	1	0.6161511	29	234	2	57.7577	60	2.2423	0	1	0	0.4485584	13	59	306
1	0	1	20260611	160440	41	7	2	52.4793	-0.5014	60	7.5207	0	0	1	0.3495303	30	235	2	55.622	60	4.378	0	0	1	0.6161511	13	59	307
1	0	1	20260611	160443	42	7	2	46.1661	-0.9223	60	13.8339	0	0	1	0.8485	31	236	2	52.4793	60	7.5207	0	0	1	0.3495303	13	59	308
1	0	1	20260611	160445	43	7	2	67.2491	0.4833	60	7.2491	1	0	0	0.663552	31	236	2	46.1661	60	13.8339	0	0	1	0.8485	13	59	309
1	0	1	20260611	160447	44	7	2	72.8185	0.8546	60	12.8185	1	0	0	0.5315588	31	236	2	67.2491	60	7.2491	1	0	0	0.663552	13	59	310
1	0	1	20260611	160450	45	7	2	65.072	0.3381	60	5.072	1	1	1	0.83308	32	237	2	72.8185	60	12.8185	1	0	0	0.5315588	13	59	311
1	0	1	20260611	160452	46	7	2	65.2692	0.3513	60	5.2692	1	1	1	0.6176627	33	238	2	65.072	60	5.072	1	1	1	0.83308	13	59	312
1	0	1	20260611	160454	47	7	2	51.393	-0.5738	60	8.607	0	1	0	0.5327625	33	238	2	65.2692	60	5.2692	1	1	1	0.6176627	13	59	313
1	0	1	20260611	160457	48	7	2	51.5775	-0.5615	60	8.4225	0	0	1	0.4649853	34	239	2	51.393	60	8.607	0	1	0	0.5327625	13	59	314
1	0	1	20260611	160459	49	7	2	64.9791	0.3319	60	4.9791	1	1	1	0.5321315	35	240	2	51.5775	60	8.4225	0	0	1	0.4649853	13	59	315
1	0	1	20260611	160501	50	7	2	52.2074	-0.5195	60	7.7926	0	1	0	0.682464	35	240	2	64.9791	60	4.9791	1	1	1	0.5321315	13	59	316
1	0	1	20260611	160503	51	7	2	68.3208	0.5547	60	8.3208	1	0	0	0.683144	35	240	2	52.2074	60	7.7926	0	1	0	0.682464	13	59	317
1	0	1	20260611	160506	52	7	2	53.6604	-0.4226	60	6.3396	0	1	0	0.8651973	35	240	2	68.3208	60	8.3208	1	0	0	0.683144	13	59	318
1	0	1	20260611	160508	53	7	2	45.1996	-0.9867	60	14.8004	0	0	1	0.7990659	36	241	2	53.6604	60	6.3396	0	1	0	0.8651973	13	59	319
1	0	1	20260611	160511	54	7	2	53.4426	-0.4372	60	6.5574	0	1	0	0.9978715	36	241	2	45.1996	60	14.8004	0	0	1	0.7990659	13	59	320
